cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
8785,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,818
8786,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,846
8787,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,248,680
8788,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,207,698
8789,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,868
8790,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,168,646
8791,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,846
8792,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8793,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,1329
8794,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8795,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8796,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,335,1038
8797,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,861
8798,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,299,1073
8799,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,909
8800,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,800
8801,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,770
8802,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,803
8803,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,856
8804,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8805,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,794
8806,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,780
8807,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,933
8808,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,898
8809,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,735
8810,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,215,821
8811,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,967
8812,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,753
8813,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,209,693
8814,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,314,942
8815,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,340,1116
8816,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,325,951
8817,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,703
8818,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,828
8819,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,1106
8820,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,797
8821,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8822,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,823
8823,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,462,1266
8824,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,941
8825,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,759
8826,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,1307
8827,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,778
8828,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,333,1049
8829,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8830,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,773
8831,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,657
8832,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,835
8833,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,950
8834,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,316,946
8835,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,826
8836,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,222,814
8837,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,924
8838,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,1166
8839,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,966
8840,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,906
8841,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,312,877
8842,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,194,790
8843,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8844,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,708
8845,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,323,816
8846,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,936
8847,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,834
8848,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,828
8849,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,341,940
8850,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,1032
8851,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,769
8852,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,319,892
8853,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,327,908
8854,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,929
8855,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,223,778
8856,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,871
8857,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,870
8858,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,826
8859,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,334,967
8860,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,659
8861,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,222,704
8862,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,763
8863,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,873
8864,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,362,1070
8865,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,793
8866,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,723
8867,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,797
8868,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,935
8869,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,830
8870,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,976
8871,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,802
8872,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,226,737
8873,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,1132
8874,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,741
8875,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,329,862
8876,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,814
8877,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,815
8878,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,888
8879,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,807
8880,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,754
8881,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,866
8882,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,848
8883,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,853
8884,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,729
8885,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,913
8886,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,676
8887,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,1006
8888,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,728
8889,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,151,706
8890,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,213,836
8891,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,307,891
8892,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,296,744
8893,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,682
8894,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,893
8895,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,210,762
8896,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,959
8897,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,867
8898,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,822
8899,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,836
8900,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8901,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,687
8902,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,327,846
8903,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,405,1008
8904,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,757
8905,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,880
8906,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,760
8907,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,825
8908,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,980
8909,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,835
8910,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,319,1019
8911,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,327,909
8912,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8913,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,259,886
8914,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,787
8915,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8916,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,350,1009
8917,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,786
8918,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,198,686
8919,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,758
8920,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,258,960
8921,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,848
8922,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,319,899
8923,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,976
8924,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,950
8925,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,364,817
8926,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,338,917
8927,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,817
8928,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,834
8929,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8930,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,789
8931,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,976
8932,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,320,936
8933,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,377,896
8934,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,757
8935,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
8936,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,223,772
8937,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,228,913
8938,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,778
8939,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,877
8940,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,1025
8941,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,879
8942,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,861
8943,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,764
8944,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,221,712
8945,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,819
8946,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,334,852
8947,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,817
8948,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,1115
8949,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,736
8950,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,877
8951,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,717
8952,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,682
8953,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,652
8954,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,903
8955,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,901
8956,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,873
8957,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,736
8958,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,800
8959,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,203,619
8960,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,179,651
8961,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,221,713
8962,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,314,1279
8963,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,836
8964,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,194,743
8965,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,322,1290
8966,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,755
8967,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,711
8968,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,749
8969,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,946
8970,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,821
8971,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,810
8972,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,772
8973,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,314,826
8974,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,821
8975,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,222,844
8976,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,1005
8977,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,341,790
8978,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,744
8979,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,848
8980,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,791
8981,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,820
8982,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,337,847
8983,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,967
8984,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,961
8985,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,1119
8986,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,961
8987,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,198,879
8988,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,342,861
8989,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,1155
8990,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,303,880
8991,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,947
8992,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,755
8993,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,339,847
8994,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,772
8995,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,752
8996,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,795
8997,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,740
8998,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,875
8999,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,332,768
9000,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,768
9001,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,248,815
9002,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9003,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,356,1003
9004,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,969
9005,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,320,911
9006,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,853
9007,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,848
9008,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,1004
9009,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,795
9010,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,916
9011,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,953
9012,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,798
9013,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,775
9014,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,392,1001
9015,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,322,986
9016,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,326,1046
9017,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,950
9018,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,912
9019,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,205,1199
9020,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9021,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,846
9022,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,912
9023,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,909
9024,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,312,909
9025,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,922
9026,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9027,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,878
9028,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,877
9029,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,340,1084
9030,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,299,887
9031,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,745
9032,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,334,949
9033,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,814
9034,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,944
9035,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9036,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,375,1062
9037,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,868
9038,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,828
9039,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,326,852
9040,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,822
9041,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,752
9042,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,1015
9043,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,883
9044,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,965
9045,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,878
9046,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,322,832
9047,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,890
9048,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,354,938
9049,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,943
9050,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9051,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,875
9052,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9053,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,1079
9054,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,980
9055,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,367,963
9056,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,868
9057,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,814
9058,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,379,1109
9059,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,1265
9060,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,1137
9061,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,1518
9062,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,739
9063,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,863
9064,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,827
9065,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,970
9066,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,750
9067,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,952
9068,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,1206
9069,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,320,906
9070,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,1065
9071,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,220,909
9072,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,946
9073,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,199,835
9074,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,824
9075,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,911
9076,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,908
9077,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,886
9078,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,901
9079,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,906
9080,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,1016
9081,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
9082,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,348,1281
9083,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,769
9084,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,379,1116
9085,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,1037
9086,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,1027
